"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:46:28.0983810 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider","SUCCESS","Desired Access: Read"
"8:46:28.0984029 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"8:46:28.0984252 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0984486 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0984750 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0985011 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0985834 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0986079 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Cryptography","SUCCESS","Desired Access: Read"
"8:46:28.0986306 AM","ExploitBuilder.bat.exe","3688","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Cryptography","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"8:46:28.0986480 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0986657 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0986819 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0987008 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0987299 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography","SUCCESS",""
"8:46:28.0987488 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0987680 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Cryptography\Offload","NAME NOT FOUND","Desired Access: Read"
"8:46:28.0988073 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider","SUCCESS",""
"8:46:28.0989640 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0989836 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001","SUCCESS","Desired Access: Read"
"8:46:28.0990070 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001\Name","SUCCESS","Type: REG_SZ, Length: 80, Data: Microsoft Strong Cryptographic Provider"
"8:46:28.0990236 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001\Name","SUCCESS","Type: REG_SZ, Length: 80, Data: Microsoft Strong Cryptographic Provider"
"8:46:28.0990399 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001\Name","SUCCESS","Type: REG_SZ, Length: 80, Data: Microsoft Strong Cryptographic Provider"
"8:46:28.0990557 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001\Name","SUCCESS","Type: REG_SZ, Length: 80, Data: Microsoft Strong Cryptographic Provider"
"8:46:28.0990792 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 001","SUCCESS",""
"8:46:28.0991007 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0991275 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider","SUCCESS","Desired Access: Read"
"8:46:28.0991634 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"8:46:28.0991879 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0992105 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0992362 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0992532 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"8:46:28.0993227 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0993495 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Cryptography","SUCCESS","Desired Access: Read"
"8:46:28.0993801 AM","ExploitBuilder.bat.exe","3688","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Cryptography","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"8:46:28.0994054 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0994318 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0994503 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0994669 AM","ExploitBuilder.bat.exe","3688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 66989bd9-6ba7-4d1e-b549-05ab69057b91"
"8:46:28.0994888 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography","SUCCESS",""
"8:46:28.0995156 AM","ExploitBuilder.bat.exe","3688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:46:28.0995436 AM","ExploitBuilder.bat.exe","3688","RegOpenKey","HKLM\Software\Microsoft\Cryptography\Offload","NAME NOT FOUND","Desired Access: Read"
"8:46:28.0995828 AM","ExploitBuilder.bat.exe","3688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider","SUCCESS",""
"8:46:28.1018196 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 3,728,384, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1020511 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 3,728,384, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1059047 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 1,737,728, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1076620 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,868,736, Length: 24,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1080044 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,496,000, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1089427 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,119,168, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1091983 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,000,384, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1095045 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,086,400, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1096982 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,471,424, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1104062 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 16,993,280, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1133023 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 7,826,432, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1217812 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 345,088, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1220621 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 4,462,592, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1223185 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 37,888, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1369566 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 70,656, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1373523 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 474,624, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1408574 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 425,472, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1410881 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 617,984, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1424478 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 577,024, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1429341 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 249,344, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1432124 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 527,872, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1437516 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 1,166,848, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1488901 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 179,712, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1491325 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 159,232, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1494032 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 91,136, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1496112 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 462,336, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1499337 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 480,256, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1501308 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 5,654,528, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1504230 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 10,201,088, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1506628 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 11,474,944, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1513239 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 7,256,064, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1517276 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 8,882,176, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1519681 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 7,337,984, Length: 24,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1686255 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 6,670,336, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1933718 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 7,620,608, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1937105 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 5,998,592, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.1941488 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 3,417,088, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.2060748 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 18,847,744, Length: 20,480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.2066411 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 1,733,632, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.2220079 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\207e9da89acb0760bc45531f9ffb84e6\System.Management.ni.dll","SUCCESS","Offset: 1,265,152, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.2307342 AM","ExploitBuilder.bat.exe","3688","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 17,291,264, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"8:46:28.2309638 AM","ExploitBuilder.bat.exe","3688","CreateFile","C:\Users\vagrant\Desktop\boomboom\ExploitBuilder.bat.exe","SUCCESS","Desired Access: Write Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:46:28.2310431 AM","ExploitBuilder.bat.exe","3688","SetBasicInformationFile","C:\Users\vagrant\Desktop\boomboom\ExploitBuilder.bat.exe","SUCCESS","CreationTime: 1/1/1601 12:00:00 AM, LastAccessTime: 1/1/1601 12:00:00 AM, LastWriteTime: 1/1/1601 12:00:00 AM, ChangeTime: 1/1/1601 12:00:00 AM, FileAttributes: HSN"
